Year,seaLevel
45895,131.643
45896,131.646
45897,131.649
45898,131.652
45899,131.655
45900,131.658
45901,131.661
45902,131.664
45903,131.667
45904,131.67
45905,131.673
45906,131.676
45907,131.679
45908,131.682
45909,131.685
45910,131.688
45911,131.691
45912,131.694
45913,131.697
45914,131.7
45915,131.703
45916,131.706
45917,131.709
45918,131.712
45919,131.715
45920,131.718
45921,131.721
45922,131.724
45923,131.727
45924,131.73
45925,131.733
45926,131.736
45927,131.739
45928,131.742
45929,131.745
45930,131.748
45931,131.751
45932,131.754
45933,131.757
45934,131.76
45935,131.763
45936,131.766
45937,131.769
45938,131.772
45939,131.775
45940,131.778
45941,131.781
45942,131.784
45943,131.787
45944,131.79
45945,131.793
45946,131.796
45947,131.799
45948,131.802
45949,131.805
45950,131.808
45951,131.811
45952,131.814
45953,131.817
45954,131.82
45955,131.823
45956,131.826
45957,131.829
45958,131.832
45959,131.835
45960,131.838
45961,131.841
45962,131.844
45963,131.847
45964,131.85
45965,131.853
45966,131.856
45967,131.859
45968,131.862
45969,131.865
45970,131.868
45971,131.871
45972,131.874
45973,131.877
45974,131.88
45975,131.883
45976,131.886
45977,131.889
45978,131.892
45979,131.895
45980,131.898
45981,131.901
45982,131.904
45983,131.907
45984,131.91
45985,131.913
45986,131.916
45987,131.919
45988,131.922
45989,131.925
45990,131.928
45991,131.931
45992,131.934
45993,131.937
45994,131.94
45995,131.943
45996,131.946
45997,131.949
45998,131.952
45999,131.955
46000,131.958
46001,131.961
46002,131.964
46003,131.967
46004,131.97
46005,131.973
46006,131.976
46007,131.979
46008,131.982
46009,131.985
46010,131.988
46011,131.991
46012,131.994
46013,131.997
46014,132
46015,132.003
46016,132.006
46017,132.009
46018,132.012
46019,132.015
46020,132.018
46021,132.021
46022,132.024
46023,132.027
46024,132.03
46025,132.033
46026,132.036
46027,132.039
46028,132.042
46029,132.045
46030,132.048
46031,132.051
46032,132.054
46033,132.057
46034,132.06
46035,132.063
46036,132.066
46037,132.069
46038,132.072
46039,132.075
46040,132.078
46041,132.081
46042,132.084
46043,132.087
46044,132.09
46045,132.093
46046,132.096
46047,132.099
46048,132.102
46049,132.105
46050,132.108
46051,132.111
46052,132.114
46053,132.117
46054,132.12
46055,132.123
46056,132.126
46057,132.129
46058,132.132
46059,132.135
46060,132.138
46061,132.141
46062,132.144
46063,132.147
46064,132.15
46065,132.153
46066,132.156
46067,132.159
46068,132.162
46069,132.165
46070,132.168
46071,132.171
46072,132.174
46073,132.177
46074,132.18
46075,132.183
46076,132.186
46077,132.189
46078,132.192
46079,132.195
46080,132.198
46081,132.201
46082,132.204
46083,132.207
46084,132.21
46085,132.213
46086,132.216
46087,132.219
46088,132.222
46089,132.225
46090,132.228
46091,132.231
46092,132.234
46093,132.237
46094,132.24
46095,132.243
46096,132.246
46097,132.249
46098,132.252
46099,132.255
46100,132.258
46101,132.261
46102,132.264
46103,132.267
46104,132.27
46105,132.273
46106,132.276
46107,132.279
46108,132.282
46109,132.285
46110,132.288
46111,132.291
46112,132.294
46113,132.297
46114,132.3
46115,132.303
46116,132.306
46117,132.309
46118,132.312
46119,132.315
46120,132.318
46121,132.321
46122,132.324
46123,132.327
46124,132.33
46125,132.333
46126,132.336
46127,132.339
46128,132.342
46129,132.345
46130,132.348
46131,132.351
46132,132.354
46133,132.357
46134,132.36
46135,132.363
46136,132.366
46137,132.369
46138,132.372
46139,132.375
46140,132.378
46141,132.381
46142,132.384
46143,132.387
46144,132.39
46145,132.393
46146,132.396
46147,132.399
46148,132.402
46149,132.405
46150,132.408
46151,132.411
46152,132.414
46153,132.417
46154,132.42
46155,132.423
46156,132.426
46157,132.429
46158,132.432
46159,132.435
46160,132.438
46161,132.441
46162,132.444
46163,132.447
46164,132.45
46165,132.453
46166,132.456
46167,132.459
46168,132.462
46169,132.465
46170,132.468
46171,132.471
46172,132.474
46173,132.477
46174,132.48
46175,132.483
46176,132.486
46177,132.489
46178,132.492
46179,132.495
46180,132.498
46181,132.501
46182,132.504
46183,132.507
46184,132.51
46185,132.513
46186,132.516
46187,132.519
46188,132.522
46189,132.525
46190,132.528
46191,132.531
46192,132.534
46193,132.537
46194,132.54
46195,132.543
46196,132.546
46197,132.549
46198,132.552
46199,132.555
46200,132.558
46201,132.561
46202,132.564
46203,132.567
46204,132.57
46205,132.573
46206,132.576
46207,132.579
46208,132.582
46209,132.585
46210,132.588
46211,132.591
46212,132.594
46213,132.597
46214,132.6
46215,132.603
46216,132.606
46217,132.609
46218,132.612
46219,132.615
46220,132.618
46221,132.621
46222,132.624
46223,132.627
46224,132.63
46225,132.633
46226,132.636
46227,132.639
46228,132.642
46229,132.645
46230,132.648
46231,132.651
46232,132.654
46233,132.657
46234,132.66
46235,132.663
46236,132.666
46237,132.669
46238,132.672
46239,132.675
46240,132.678
46241,132.681
46242,132.684
46243,132.687
46244,132.69
46245,132.693
46246,132.696
46247,132.699
46248,132.702
46249,132.705
46250,132.708
46251,132.711
46252,132.714
46253,132.717
46254,132.72
46255,132.723
46256,132.726
46257,132.729
46258,132.732
46259,132.735
46260,132.738
46261,132.741
46262,132.744
46263,132.747
46264,132.75
46265,132.753
46266,132.756
46267,132.759
46268,132.762
46269,132.765
46270,132.768
46271,132.771
46272,132.774
46273,132.777
46274,132.78
46275,132.783
46276,132.786
46277,132.789
46278,132.792
46279,132.795
46280,132.798
46281,132.801
46282,132.804
46283,132.807
46284,132.81
46285,132.813
46286,132.816
46287,132.819
46288,132.822
46289,132.825
46290,132.828
46291,132.831
46292,132.834
46293,132.837
46294,132.84
46295,132.843
46296,132.846
46297,132.849
46298,132.852
46299,132.855
46300,132.858
46301,132.861
46302,132.864
46303,132.867
46304,132.87
46305,132.873
46306,132.876
46307,132.879
46308,132.882
46309,132.885
46310,132.888
46311,132.891
46312,132.894
46313,132.897
46314,132.9
46315,132.903
46316,132.906
46317,132.909
46318,132.912
46319,132.915
46320,132.918
46321,132.921
46322,132.924
46323,132.927
46324,132.93
46325,132.933
46326,132.936
46327,132.939
46328,132.942
46329,132.945
46330,132.948
46331,132.951
46332,132.954
46333,132.957
46334,132.96
46335,132.963
46336,132.966
46337,132.969
46338,132.972
46339,132.975
46340,132.978
46341,132.981
46342,132.984
46343,132.987
46344,132.99
46345,132.993
46346,132.996
46347,132.999
46348,133.002
46349,133.005
46350,133.008
46351,133.011
46352,133.014
46353,133.017
46354,133.02
46355,133.023
46356,133.026
46357,133.029
46358,133.032
46359,133.035
46360,133.038
46361,133.041
46362,133.044
46363,133.047
46364,133.05
46365,133.053
46366,133.056
46367,133.059
46368,133.062
46369,133.065
46370,133.068
46371,133.071
46372,133.074
46373,133.077
46374,133.08
46375,133.083
46376,133.086
46377,133.089
46378,133.092
46379,133.095
46380,133.098
46381,133.101
46382,133.104
46383,133.107
46384,133.11
46385,133.113
46386,133.116
46387,133.119
46388,133.122
46389,133.125
46390,133.128
46391,133.131
46392,133.134
46393,133.137
46394,133.14
46395,133.143
46396,133.146
46397,133.149
46398,133.152
46399,133.155
46400,133.158
46401,133.161
46402,133.164
46403,133.167
46404,133.17
46405,133.173
46406,133.176
46407,133.179
46408,133.182
46409,133.185
46410,133.188
46411,133.191
46412,133.194
46413,133.197
46414,133.2
46415,133.203
46416,133.206
46417,133.209
46418,133.212
46419,133.215
46420,133.218
46421,133.221
46422,133.224
46423,133.227
46424,133.23
46425,133.233
46426,133.236
46427,133.239
46428,133.242
46429,133.245
46430,133.248
46431,133.251
46432,133.254
46433,133.257
46434,133.26
46435,133.263
46436,133.266
46437,133.269
46438,133.272
46439,133.275
46440,133.278
46441,133.281
46442,133.284
46443,133.287
46444,133.29
46445,133.293
46446,133.296
46447,133.299
46448,133.302
46449,133.305
46450,133.308
46451,133.311
46452,133.314
46453,133.317
46454,133.32
46455,133.323
46456,133.326
46457,133.329
46458,133.332
46459,133.335
46460,133.338
46461,133.341
46462,133.344
46463,133.347
46464,133.35
46465,133.353
46466,133.356
46467,133.359
46468,133.362
46469,133.365
46470,133.368
46471,133.371
46472,133.374
46473,133.377
46474,133.38
46475,133.383
46476,133.386
46477,133.389
46478,133.392
46479,133.395
46480,133.398
46481,133.401
46482,133.404
46483,133.407
46484,133.41
46485,133.413
46486,133.416
46487,133.419
46488,133.422
46489,133.425
46490,133.428
46491,133.431
46492,133.434
46493,133.437
46494,133.44
46495,133.443
46496,133.446
46497,133.449
46498,133.452
46499,133.455
46500,133.458
46501,133.461
46502,133.464
46503,133.467
46504,133.47
46505,133.473
46506,133.476
46507,133.479
46508,133.482
46509,133.485
46510,133.488
46511,133.491
46512,133.494
46513,133.497
46514,133.5
46515,133.503
46516,133.506
46517,133.509
46518,133.512
46519,133.515
46520,133.518
46521,133.521
46522,133.524
46523,133.527
46524,133.53
46525,133.533
46526,133.536
46527,133.539
46528,133.542
46529,133.545
46530,133.548
46531,133.551
46532,133.554
46533,133.557
46534,133.56
46535,133.563
46536,133.566
46537,133.569
46538,133.572
46539,133.575
46540,133.578
46541,133.581
46542,133.584
46543,133.587
46544,133.59
46545,133.593
46546,133.596
46547,133.599
46548,133.602
46549,133.605
46550,133.608
46551,133.611
46552,133.614
46553,133.617
46554,133.62
46555,133.623
46556,133.626
46557,133.629
46558,133.632
46559,133.635
46560,133.638
46561,133.641
46562,133.644
46563,133.647
46564,133.65
46565,133.653
46566,133.656
46567,133.659
46568,133.662
46569,133.665
46570,133.668
46571,133.671
46572,133.674
46573,133.677
46574,133.68
46575,133.683
46576,133.686
46577,133.689
46578,133.692
46579,133.695
46580,133.698
46581,133.701
46582,133.704
46583,133.707
46584,133.71
46585,133.713
46586,133.716
46587,133.719
46588,133.722
46589,133.725
46590,133.728
46591,133.731
46592,133.734
46593,133.737
46594,133.74
46595,133.743
46596,133.746
46597,133.749
46598,133.752
46599,133.755
46600,133.758
46601,133.761
46602,133.764
46603,133.767
46604,133.77
46605,133.773
46606,133.776
46607,133.779
46608,133.782
46609,133.785
46610,133.788
46611,133.791
46612,133.794
46613,133.797
46614,133.8
46615,133.803
46616,133.806
46617,133.809
46618,133.812
46619,133.815
46620,133.818
46621,133.821
46622,133.824
46623,133.827
46624,133.83
46625,133.833
46626,133.836
46627,133.839
46628,133.842
46629,133.845
46630,133.848
46631,133.851
46632,133.854
46633,133.857
46634,133.86
46635,133.863
46636,133.866
46637,133.869
46638,133.872
46639,133.875
46640,133.878
46641,133.881
46642,133.884
46643,133.887
46644,133.89
46645,133.893
46646,133.896
46647,133.899
46648,133.902
46649,133.905
46650,133.908
46651,133.911
46652,133.914
46653,133.917
46654,133.92
46655,133.923
46656,133.926
46657,133.929
46658,133.932
46659,133.935
46660,133.938
46661,133.941
46662,133.944
46663,133.947
46664,133.95
46665,133.953
46666,133.956
46667,133.959
46668,133.962
46669,133.965
46670,133.968
46671,133.971
46672,133.974
46673,133.977
46674,133.98
46675,133.983
46676,133.986
46677,133.989
46678,133.992
46679,133.995
46680,133.998
46681,134.001
46682,134.004
46683,134.007
46684,134.01
46685,134.013
46686,134.016
46687,134.019
46688,134.022
46689,134.025
46690,134.028
46691,134.031
46692,134.034
46693,134.037
46694,134.04
46695,134.043
46696,134.046
46697,134.049
46698,134.052
46699,134.055
46700,134.058
46701,134.061
46702,134.064
46703,134.067
46704,134.07
46705,134.073
46706,134.076
46707,134.079
46708,134.082
46709,134.085
46710,134.088
46711,134.091
46712,134.094
46713,134.097
46714,134.1
46715,134.103
46716,134.106
46717,134.109
46718,134.112
46719,134.115
46720,134.118
46721,134.121
46722,134.124
46723,134.127
46724,134.13
46725,134.133
46726,134.136
46727,134.139
46728,134.142
46729,134.145
46730,134.148
46731,134.151
46732,134.154
46733,134.157
46734,134.16
46735,134.163
46736,134.166
46737,134.169
46738,134.172
46739,134.175
46740,134.178
46741,134.181
46742,134.184
46743,134.187
46744,134.19
46745,134.193
46746,134.196
46747,134.199
46748,134.202
46749,134.205
46750,134.208
46751,134.211
46752,134.214
46753,134.217
46754,134.22
46755,134.223
46756,134.226
46757,134.229
46758,134.232
46759,134.235
46760,134.238
46761,134.241
46762,134.244
46763,134.247
46764,134.25
46765,134.253
46766,134.256
46767,134.259
46768,134.262
46769,134.265
46770,134.268
46771,134.271
46772,134.274
46773,134.277
46774,134.28
46775,134.283
46776,134.286
46777,134.289
46778,134.292
46779,134.295
46780,134.298
46781,134.301
46782,134.304
46783,134.307
46784,134.31
46785,134.313
46786,134.316
46787,134.319
46788,134.322
46789,134.325
46790,134.328
46791,134.331
46792,134.334
46793,134.337
46794,134.34
46795,134.343
46796,134.346
46797,134.349
46798,134.352
46799,134.355
46800,134.358
46801,134.361
46802,134.364
46803,134.367
46804,134.37
46805,134.373
46806,134.376
46807,134.379
46808,134.382
46809,134.385
46810,134.388
46811,134.391
46812,134.394
46813,134.397
46814,134.4
46815,134.403
46816,134.406
46817,134.409
46818,134.412
46819,134.415
46820,134.418
46821,134.421
46822,134.424
46823,134.427
46824,134.43
46825,134.433
46826,134.436
46827,134.439
46828,134.442
46829,134.445
46830,134.448
46831,134.451
46832,134.454
46833,134.457
46834,134.46
46835,134.463
46836,134.466
46837,134.469
46838,134.472
46839,134.475
46840,134.478
46841,134.481
46842,134.484
46843,134.487
46844,134.49
46845,134.493
46846,134.496
46847,134.499
46848,134.502
46849,134.505
46850,134.508
46851,134.511
46852,134.514
46853,134.517
46854,134.52
46855,134.523
46856,134.526
46857,134.529
46858,134.532
46859,134.535
46860,134.538
46861,134.541
46862,134.544
46863,134.547
46864,134.55
46865,134.553
46866,134.556
46867,134.559
46868,134.562
46869,134.565
46870,134.568
46871,134.571
46872,134.574
46873,134.577
46874,134.58
46875,134.583
46876,134.586
46877,134.589
46878,134.592
46879,134.595
46880,134.598
46881,134.601
46882,134.604
46883,134.607
46884,134.61
46885,134.613
46886,134.616
46887,134.619
46888,134.622
46889,134.625
46890,134.628
46891,134.631
46892,134.634
46893,134.637
46894,134.64
46895,134.643
46896,134.646
46897,134.649
46898,134.652
46899,134.655
46900,134.658
46901,134.661
46902,134.664
46903,134.667
46904,134.67
46905,134.673
46906,134.676
46907,134.679
46908,134.682
46909,134.685
46910,134.688
46911,134.691
46912,134.694
46913,134.697
46914,134.7
46915,134.703
46916,134.706
46917,134.709
46918,134.712
46919,134.715
46920,134.718
46921,134.721
46922,134.724
46923,134.727
46924,134.73
46925,134.733
46926,134.736
46927,134.739
46928,134.742
46929,134.745
46930,134.748
46931,134.751
46932,134.754
46933,134.757
46934,134.76
46935,134.763
46936,134.766
46937,134.769
46938,134.772
46939,134.775
46940,134.778
46941,134.781
46942,134.784
46943,134.787
46944,134.79
46945,134.793
46946,134.796
46947,134.799
46948,134.802
46949,134.805
46950,134.808
46951,134.811
46952,134.814
46953,134.817
46954,134.82
46955,134.823
46956,134.826
46957,134.829
46958,134.832
46959,134.835
46960,134.838
46961,134.841
46962,134.844
46963,134.847
46964,134.85
46965,134.853
46966,134.856
46967,134.859
46968,134.862
46969,134.865
46970,134.868
46971,134.871
46972,134.874
46973,134.877
46974,134.88
46975,134.883
46976,134.886
46977,134.889
46978,134.892
46979,134.895
46980,134.898
46981,134.901
46982,134.904
46983,134.907
46984,134.91
46985,134.913
46986,134.916
46987,134.919
46988,134.922
46989,134.925
46990,134.928
46991,134.931
46992,134.934
46993,134.937
46994,134.94
46995,134.943
46996,134.946
46997,134.949
46998,134.952
46999,134.955
47000,134.958
47001,134.961
47002,134.964
47003,134.967
47004,134.97
47005,134.973
47006,134.976
47007,134.979
47008,134.982
47009,134.985
47010,134.988
47011,134.991
47012,134.994
47013,134.997
47014,135
47015,135.003
47016,135.006
47017,135.009
47018,135.012
47019,135.015
47020,135.018
47021,135.021
47022,135.024
47023,135.027
47024,135.03
47025,135.033
47026,135.036
47027,135.039
47028,135.042
47029,135.045
47030,135.048
47031,135.051
47032,135.054
47033,135.057
47034,135.06
47035,135.063
47036,135.066
47037,135.069
47038,135.072
47039,135.075
47040,135.078
47041,135.081
47042,135.084
47043,135.087
47044,135.09
47045,135.093
47046,135.096
47047,135.099
47048,135.102
47049,135.105
47050,135.108
47051,135.111
47052,135.114
47053,135.117
47054,135.12
47055,135.123
47056,135.126
47057,135.129
47058,135.132
47059,135.135
47060,135.138
47061,135.141
47062,135.144
47063,135.147
47064,135.15
47065,135.153
47066,135.156
47067,135.159
47068,135.162
47069,135.165
47070,135.168
47071,135.171
47072,135.174
47073,135.177
47074,135.18
47075,135.183
47076,135.186
47077,135.189
47078,135.192
47079,135.195
47080,135.198
47081,135.201
47082,135.204
47083,135.207
47084,135.21
47085,135.213
47086,135.216
47087,135.219
47088,135.222
47089,135.225
47090,135.228
47091,135.231
47092,135.234
47093,135.237
47094,135.24
47095,135.243
47096,135.246
47097,135.249
47098,135.252
47099,135.255
47100,135.258
47101,135.261
47102,135.264
47103,135.267
47104,135.27
47105,135.273
47106,135.276
47107,135.279
47108,135.282
47109,135.285
47110,135.288
47111,135.291
47112,135.294
47113,135.297
47114,135.3
47115,135.303
47116,135.306
47117,135.309
47118,135.312
47119,135.315
47120,135.318
47121,135.321
47122,135.324
47123,135.327
47124,135.33
47125,135.333
47126,135.336
47127,135.339
47128,135.342
47129,135.345
47130,135.348
47131,135.351
47132,135.354
47133,135.357
47134,135.36
47135,135.363
47136,135.366
47137,135.369
47138,135.372
47139,135.375
47140,135.378
47141,135.381
47142,135.384
47143,135.387
47144,135.39
47145,135.393
47146,135.396
47147,135.399
47148,135.402
47149,135.405
47150,135.408
47151,135.411
47152,135.414
47153,135.417
47154,135.42
47155,135.423
47156,135.426
47157,135.429
47158,135.432
47159,135.435
47160,135.438
47161,135.441
47162,135.444
47163,135.447
47164,135.45
47165,135.453
47166,135.456
47167,135.459
47168,135.462
47169,135.465
47170,135.468
47171,135.471
47172,135.474
47173,135.477
47174,135.48
47175,135.483
47176,135.486
47177,135.489
47178,135.492
47179,135.495
47180,135.498
47181,135.501
47182,135.504
47183,135.507
47184,135.51
47185,135.513
47186,135.516
47187,135.519
47188,135.522
47189,135.525
47190,135.528
47191,135.531
47192,135.534
47193,135.537
47194,135.54
47195,135.543
47196,135.546
47197,135.549
47198,135.552
47199,135.555
47200,135.558
47201,135.561
47202,135.564
47203,135.567
47204,135.57
47205,135.573
47206,135.576
47207,135.579
47208,135.582
47209,135.585
47210,135.588
47211,135.591
47212,135.594
47213,135.597
47214,135.6
47215,135.603
47216,135.606
47217,135.609
47218,135.612
47219,135.615
47220,135.618
47221,135.621
47222,135.624
47223,135.627
47224,135.63
47225,135.633
47226,135.636
47227,135.639
47228,135.642
47229,135.645
47230,135.648
47231,135.651
47232,135.654
47233,135.657
47234,135.66
47235,135.663
47236,135.666
47237,135.669
47238,135.672
47239,135.675
47240,135.678
47241,135.681
47242,135.684
47243,135.687
47244,135.69
47245,135.693
47246,135.696
47247,135.699
47248,135.702
47249,135.705
47250,135.708
47251,135.711
47252,135.714
47253,135.717
47254,135.72
47255,135.723
47256,135.726
47257,135.729
47258,135.732
47259,135.735
47260,135.738
47261,135.741
47262,135.744
47263,135.747
47264,135.75
47265,135.753
47266,135.756
47267,135.759
47268,135.762
47269,135.765
47270,135.768
47271,135.771
47272,135.774
47273,135.777
47274,135.78
47275,135.783
47276,135.786
47277,135.789
47278,135.792
47279,135.795
47280,135.798
47281,135.801
47282,135.804
47283,135.807
47284,135.81
47285,135.813
47286,135.816
47287,135.819
47288,135.822
47289,135.825
47290,135.828
47291,135.831
47292,135.834
47293,135.837
47294,135.84
47295,135.843
47296,135.846
47297,135.849
47298,135.852
47299,135.855
47300,135.858
47301,135.861
47302,135.864
47303,135.867
47304,135.87
47305,135.873
47306,135.876
47307,135.879
47308,135.882
47309,135.885
47310,135.888
47311,135.891
47312,135.894
47313,135.897
47314,135.9
47315,135.903
47316,135.906
47317,135.909
47318,135.912
47319,135.915
47320,135.918
47321,135.921
47322,135.924
47323,135.927
47324,135.93
47325,135.933
47326,135.936
47327,135.939
47328,135.942
47329,135.945
47330,135.948
47331,135.951
47332,135.954
47333,135.957
47334,135.96
47335,135.963
47336,135.966
47337,135.969
47338,135.972
47339,135.975
47340,135.978
47341,135.981
47342,135.984
47343,135.987
47344,135.99
47345,135.993
47346,135.996
47347,135.999
47348,136.002
47349,136.005
47350,136.008
47351,136.011
47352,136.014
47353,136.017
47354,136.02
47355,136.023
47356,136.026
47357,136.029
47358,136.032
47359,136.035
47360,136.038
47361,136.041
47362,136.044
47363,136.047
47364,136.05
47365,136.053
47366,136.056
47367,136.059
47368,136.062
47369,136.065
47370,136.068
47371,136.071
47372,136.074
47373,136.077
47374,136.08
47375,136.083
47376,136.086
47377,136.089
47378,136.092
47379,136.095
47380,136.098
47381,136.101
47382,136.104
47383,136.107
47384,136.11
47385,136.113
47386,136.116
47387,136.119
47388,136.122
47389,136.125
47390,136.128
47391,136.131
47392,136.134
47393,136.137
47394,136.14
47395,136.143
47396,136.146
47397,136.149
47398,136.152
47399,136.155
47400,136.158
47401,136.161
47402,136.164
47403,136.167
47404,136.17
47405,136.173
47406,136.176
47407,136.179
47408,136.182
47409,136.185
47410,136.188
47411,136.191
47412,136.194
47413,136.197
47414,136.2
47415,136.203
47416,136.206
47417,136.209
47418,136.212
47419,136.215
47420,136.218
47421,136.221
47422,136.224
47423,136.227
47424,136.23
47425,136.233
47426,136.236
47427,136.239
47428,136.242
47429,136.245
47430,136.248
47431,136.251
47432,136.254
47433,136.257
47434,136.26
47435,136.263
47436,136.266
47437,136.269
47438,136.272
47439,136.275
47440,136.278
47441,136.281
47442,136.284
47443,136.287
47444,136.29
47445,136.293
47446,136.296
47447,136.299
47448,136.302
47449,136.305
47450,136.308
47451,136.311
47452,136.314
47453,136.317
47454,136.32
47455,136.323
47456,136.326
47457,136.329
47458,136.332
47459,136.335
47460,136.338
47461,136.341
47462,136.344
47463,136.347
47464,136.35
47465,136.353
47466,136.356
47467,136.359
47468,136.362
47469,136.365
47470,136.368
47471,136.371
47472,136.374
47473,136.377
47474,136.38
47475,136.383
47476,136.386
47477,136.389
47478,136.392
47479,136.395
47480,136.398
47481,136.401
47482,136.404
47483,136.407
47484,136.41
47485,136.413
47486,136.416
47487,136.419
47488,136.422
47489,136.425
47490,136.428
47491,136.431
47492,136.434
47493,136.437
47494,136.44
47495,136.443
47496,136.446
47497,136.449
47498,136.452
47499,136.455
47500,136.458
47501,136.461
47502,136.464
47503,136.467
47504,136.47
47505,136.473
47506,136.476
47507,136.479
47508,136.482
47509,136.485
47510,136.488
47511,136.491
47512,136.494
47513,136.497
47514,136.5
47515,136.503
47516,136.506
47517,136.509
47518,136.512
47519,136.515
47520,136.518
47521,136.521
47522,136.524
47523,136.527
47524,136.53
47525,136.533
47526,136.536
47527,136.539
47528,136.542
47529,136.545
47530,136.548
47531,136.551
47532,136.554
47533,136.557
47534,136.56
47535,136.563
47536,136.566
47537,136.569
47538,136.572
47539,136.575
47540,136.578
47541,136.581
47542,136.584
47543,136.587
47544,136.59
47545,136.593
47546,136.596
47547,136.599
47548,136.602
47549,136.605
47550,136.608
47551,136.611
47552,136.614
47553,136.617
47554,136.62
47555,136.623
47556,136.626
47557,136.629
47558,136.632
47559,136.635
47560,136.638
47561,136.641
47562,136.644
47563,136.647
47564,136.65
47565,136.653
47566,136.656
47567,136.659
47568,136.662
47569,136.665
47570,136.668
47571,136.671
47572,136.674
47573,136.677
47574,136.68
47575,136.683
47576,136.686
47577,136.689
47578,136.692
47579,136.695
47580,136.698
47581,136.701
47582,136.704
47583,136.707
47584,136.71
47585,136.713
47586,136.716
47587,136.719
47588,136.722
47589,136.725
47590,136.728
47591,136.731
47592,136.734
47593,136.737
47594,136.74
47595,136.743
47596,136.746
47597,136.749
47598,136.752
47599,136.755
47600,136.758
47601,136.761
47602,136.764
47603,136.767
47604,136.77
47605,136.773
47606,136.776
47607,136.779
47608,136.782
47609,136.785
47610,136.788
47611,136.791
47612,136.794
47613,136.797
47614,136.8
47615,136.803
47616,136.806
47617,136.809
47618,136.812
47619,136.815
47620,136.818
47621,136.821
47622,136.824
47623,136.827
47624,136.83
47625,136.833
47626,136.836
47627,136.839
47628,136.842
47629,136.845
47630,136.848
47631,136.851
47632,136.854
47633,136.857
47634,136.86
47635,136.863
47636,136.866
47637,136.869
47638,136.872
47639,136.875
47640,136.878
47641,136.881
47642,136.884
47643,136.887
47644,136.89
47645,136.893
47646,136.896
47647,136.899
47648,136.902
47649,136.905
47650,136.908
47651,136.911
47652,136.914
47653,136.917
47654,136.92
47655,136.923
47656,136.926
47657,136.929
47658,136.932
47659,136.935
47660,136.938
47661,136.941
47662,136.944
47663,136.947
47664,136.95
47665,136.953
47666,136.956
47667,136.959
47668,136.962
47669,136.965
47670,136.968
47671,136.971
47672,136.974
47673,136.977
47674,136.98
47675,136.983
47676,136.986
47677,136.989
47678,136.992
47679,136.995
47680,136.998
47681,137.001
47682,137.004
47683,137.007
47684,137.01
47685,137.013
47686,137.016
47687,137.019
47688,137.022
47689,137.025
47690,137.028
47691,137.031
47692,137.034
47693,137.037
47694,137.04
47695,137.043
47696,137.046
47697,137.049
47698,137.052
47699,137.055
47700,137.058
47701,137.061
47702,137.064
47703,137.067
47704,137.07
47705,137.073
47706,137.076
47707,137.079
47708,137.082
47709,137.085
47710,137.088
47711,137.091
47712,137.094
47713,137.097
47714,137.1
47715,137.103
47716,137.106
47717,137.109
47718,137.112
47719,137.115
47720,137.118
47721,137.121
47722,137.124
47723,137.127
47724,137.13
47725,137.133
47726,137.136
47727,137.139
47728,137.142
47729,137.145
47730,137.148
47731,137.151
47732,137.154
47733,137.157
47734,137.16
47735,137.163
47736,137.166
47737,137.169
47738,137.172
47739,137.175
47740,137.178
47741,137.181
47742,137.184
47743,137.187
47744,137.19
47745,137.193
47746,137.196
47747,137.199
47748,137.202
47749,137.205
47750,137.208
47751,137.211
47752,137.214
47753,137.217
47754,137.22
47755,137.223
47756,137.226
47757,137.229
47758,137.232
47759,137.235
47760,137.238
47761,137.241
47762,137.244
47763,137.247
47764,137.25
47765,137.253
47766,137.256
47767,137.259
47768,137.262
47769,137.265
47770,137.268
47771,137.271
47772,137.274
47773,137.277
47774,137.28
47775,137.283
47776,137.286
47777,137.289
47778,137.292
47779,137.295
47780,137.298
47781,137.301
47782,137.304
47783,137.307
47784,137.31
47785,137.313
47786,137.316
47787,137.319
47788,137.322
47789,137.325
47790,137.328
47791,137.331
47792,137.334
47793,137.337
47794,137.34
47795,137.343
47796,137.346
47797,137.349
47798,137.352
47799,137.355
47800,137.358
47801,137.361
47802,137.364
47803,137.367
47804,137.37
47805,137.373
47806,137.376
47807,137.379
47808,137.382
47809,137.385
47810,137.388
47811,137.391
47812,137.394
47813,137.397
47814,137.4
47815,137.403
47816,137.406
47817,137.409
47818,137.412
47819,137.415
47820,137.418
47821,137.421
47822,137.424
47823,137.427
47824,137.43
47825,137.433
47826,137.436
47827,137.439
47828,137.442
47829,137.445
47830,137.448
47831,137.451
47832,137.454
47833,137.457
47834,137.46
47835,137.463
47836,137.466
47837,137.469
47838,137.472
47839,137.475
47840,137.478
47841,137.481
47842,137.484
47843,137.487
47844,137.49
47845,137.493
47846,137.496
47847,137.499
47848,137.502
47849,137.505
47850,137.508
47851,137.511
47852,137.514
47853,137.517
47854,137.52
47855,137.523
47856,137.526
47857,137.529
47858,137.532
47859,137.535
47860,137.538
47861,137.541
47862,137.544
47863,137.547
47864,137.55
47865,137.553
47866,137.556
47867,137.559
47868,137.562
47869,137.565
47870,137.568
47871,137.571
47872,137.574
47873,137.577
47874,137.58
47875,137.583
47876,137.586
47877,137.589
47878,137.592
47879,137.595
47880,137.598
47881,137.601
47882,137.604
47883,137.607
47884,137.61
47885,137.613
47886,137.616
47887,137.619
47888,137.622
47889,137.625
47890,137.628
47891,137.631
47892,137.634
47893,137.637
